,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,3606,3240,2427,4366,1639,3012,1925,4847,3789,4488,4510,3160,4313,5407,2592,2874,3268,5198,4965,2875,4135,4800,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5431,5405,198,3265,407,4769,2532,1559,103,3070,5399,4821,3886,4576,1332,3286
1,3606,3240,2427,4366,3012,1639,1925,4847,3789,4488,4510,3160,4313,5407,2592,5198,2874,3268,4965,2875,4135,4800,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5405,5431,198,3265,407,4769,1559,103,2532,4821,5399,3070,3886,1332,3286,4733
2,3606,3240,2427,4366,3012,1639,1925,4847,3789,4488,4510,3160,4313,5407,2592,5198,3268,2874,4965,2875,4800,4135,4083,2967,4825,2912,3362,4734,4284,3990,4013,3247,3272,3404,5431,5405,198,3265,407,4769,1559,2532,103,3070,5399,3886,4821,4576,3286,1332
3,3606,3240,2427,4366,1639,3012,1925,3789,4847,4488,4510,3160,4313,5407,2592,3268,5198,2874,4965,4135,4800,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5431,5405,198,3265,407,4769,1559,2532,103,3886,3070,5399,4821,4576,4733,3286,1332
4,3606,3240,2427,4366,1639,3012,1925,4847,3789,4488,4510,3160,4313,5407,2592,3268,2874,5198,4965,2875,4800,4135,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5431,5405,198,3265,407,4769,2532,103,1559,4821,3886,3070,5399,3286,1332,4733
5,3606,3240,2427,3012,1639,1925,3789,4847,4488,4510,3160,4313,5407,2592,2874,3268,5198,4965,2875,4800,4135,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5405,5431,198,3265,4769,407,1559,2532,103,3070,3886,5399,4821,4576,1332,4733,3286
6,3606,3240,2427,4366,1639,3012,1925,4847,3789,4488,4510,3160,4313,5407,2592,3268,5198,2874,4965,2875,4135,4800,4083,2967,4825,2912,3362,4734,4284,3990,4013,3247,3272,3404,5431,5405,198,3265,4769,407,1559,103,2532,5399,3886,3070,4821,1332,4576,4733
7,3606,3240,2427,4366,3012,1639,1925,3789,4847,4488,4510,3160,4313,5407,2592,2874,5198,3268,4965,2875,4135,4800,4083,2967,4825,2912,4734,3362,4284,3990,4013,3272,3247,3404,5405,5431,198,3265,4769,407,1559,103,2532,3070,4821,3886,5399,4576,1332,4733
8,3606,4366,3012,1639,1925,3789,4847,4488,4510,3160,4313,5407,2592,2874,5198,3268,4965,2875,4135,2967,4825,2912,4734,3362,4284,3990,4013,3247,3404,5405,5431,198,3265,4769,407,1559,103,2532,3070,5399,4821,3886,3286,4733,1332,4576,4819,4134,3287,4835
9,3606,3240,2427,4366,3012,1639,1925,4847,3789,4488,4510,3160,4313,5407,2592,5198,3268,2874,4965,2875,4135,4800,4083,2967,4825,2912,4734,3362,4284,3990,4013,3247,3272,3404,5405,5431,198,3265,407,4769,103,1559,2532,5399,3070,3886,4821,1332,4733,3286
10,3606,3240,2427,4366,3012,1639,1925,3789,4847,4488,4510,3160,4313,5407,2592,2874,5198,3268,4965,2875,4135,4800,4083,2967,4825,2912,3362,4734,4284,3990,4013,3247,3272,3404,5431,5405,198,3265,4769,407,103,1559,4821,3070,5399,3886,3286,4733,4576,4134
11,3606,3240,2427,4366,3012,1639,1925,3789,4847,4488,4510,3160,4313,5407,2592,2874,5198,3268,4965,2875,4800,4135,4083,2967,4825,2912,3362,4734,4284,3990,4013,3272,3247,3404,5431,5405,198,3265,4769,407,1559,103,2532,5399,3070,4821,4576,4733,1332,3286
12,3606,3240,4366,1639,3012,1925,4847,3789,4510,3160,4313,5407,2592,2874,5198,3268,4965,2875,4800,4135,4083,2967,4825,2912,4734,3362,4284,3990,4013,3272,3247,3404,5431,5405,198,3265,4769,407,1559,2532,103,3886,4821,3070,5399,4733,4576,3286,1332,3287
